time,speed
0.0,
0.03333333333333333,
0.06666666666666667,
0.1,
0.13333333333333333,
0.16666666666666666,
0.2,
0.23333333333333334,
0.26666666666666666,
0.3,
0.3333333333333333,
0.36666666666666664,
0.4,
0.43333333333333335,
0.4666666666666667,
0.5,
0.5333333333333333,
0.5666666666666667,
0.6,
0.6333333333333333,
0.6666666666666666,
0.7,
0.7333333333333333,
0.7666666666666667,
0.8,
0.8333333333333334,
0.8666666666666667,
0.9,
0.9333333333333333,
0.9666666666666667,
1.0,
1.0333333333333334,
1.0666666666666667,
1.1,
1.1333333333333333,
1.1666666666666667,
1.2,10.021769
1.2333333333333334,11.828293
1.2666666666666666,13.965276
1.3,15.5380945
1.3333333333333333,17.299408
1.3666666666666667,18.891376
1.4,19.064781
1.4333333333333333,19.476446
1.4666666666666666,19.845358
1.5,19.836887
1.5333333333333334,20.510857
1.5666666666666667,21.197054
1.6,21.339378
1.6333333333333333,21.613834
1.6666666666666667,22.055586
1.7,23.071896
1.7333333333333334,23.68675
1.7666666666666666,24.486143
1.8,25.140089
1.8333333333333333,25.487225
1.8666666666666667,25.312578
1.9,24.770044
1.9333333333333333,24.47615
1.9666666666666666,24.374037
2.0,23.717876
2.033333333333333,23.023174
2.066666666666667,23.16234
2.1,22.606743
2.1333333333333333,22.16925
2.1666666666666665,22.42604
2.2,22.746357
2.2333333333333334,23.126884
2.2666666666666666,22.90141
2.3,22.571
2.3333333333333335,22.876038
2.3666666666666667,23.39452
2.4,22.638193
2.433333333333333,22.279322
2.466666666666667,21.549934
2.5,20.789068
2.533333333333333,20.058289
2.566666666666667,19.732021
2.6,19.996756
2.6333333333333333,
2.6666666666666665,
2.7,
2.7333333333333334,
2.7666666666666666,
2.8,
2.8333333333333335,
2.8666666666666667,
2.9,
2.933333333333333,
2.966666666666667,
3.0,
3.033333333333333,
3.066666666666667,
3.1,
3.1333333333333333,
3.1666666666666665,
3.2,
3.2333333333333334,
3.2666666666666666,
3.3,
3.3333333333333335,
3.3666666666666667,12.614371
3.4,12.332919
3.433333333333333,12.0572815
3.466666666666667,11.787866
3.5,11.525108
3.533333333333333,11.269475
3.566666666666667,
3.6,
3.6333333333333333,
3.6666666666666665,
3.7,
3.7333333333333334,
3.7666666666666666,
3.8,
3.8333333333333335,
3.8666666666666667,
3.9,
3.933333333333333,
3.966666666666667,26.046215
4.0,25.048635
4.033333333333333,25.467373
4.066666666666666,26.04868
4.1,26.36081
4.133333333333334,26.472095
4.166666666666667,23.746891
4.2,18.953096
4.233333333333333,14.022173
4.266666666666667,12.375317
4.3,12.184789
4.333333333333333,12.355881
4.366666666666666,11.022842
4.4,9.56534
4.433333333333334,8.8007145
4.466666666666667,8.018658
4.5,6.6544766
4.533333333333333,5.892831
4.566666666666666,6.5231886
4.6,8.11112
4.633333333333334,10.40388
4.666666666666667,13.436978
4.7,17.713015
4.733333333333333,22.302647
4.766666666666667,25.760845
4.8,28.600653
4.833333333333333,31.685549
4.866666666666666,34.05577
4.9,34.8869
4.933333333333334,34.27534
4.966666666666667,33.079453
