time,speed
0.0,
0.03333333333333333,
0.06666666666666667,
0.1,
0.13333333333333333,
0.16666666666666666,
0.2,
0.23333333333333334,
0.26666666666666666,
0.3,
0.3333333333333333,
0.36666666666666664,
0.4,
0.43333333333333335,
0.4666666666666667,
0.5,
0.5333333333333333,
0.5666666666666667,1.7581501
0.6,-1.9492998
0.6333333333333333,-1.9467802
0.6666666666666666,-2.206842
0.7,-2.6533687
0.7333333333333333,-3.209454
0.7666666666666667,-5.235404
0.8,
0.8333333333333334,
0.8666666666666667,
0.9,
0.9333333333333333,
0.9666666666666667,
1.0,
1.0333333333333334,
1.0666666666666667,
1.1,
1.1333333333333333,
1.1666666666666667,
1.2,
1.2333333333333334,
1.2666666666666666,
1.3,
1.3333333333333333,
1.3666666666666667,
1.4,
1.4333333333333333,
1.4666666666666666,
1.5,
1.5333333333333334,
1.5666666666666667,
1.6,
1.6333333333333333,
1.6666666666666667,
1.7,
1.7333333333333334,
1.7666666666666666,
1.8,
1.8333333333333333,
1.8666666666666667,
1.9,
1.9333333333333333,
1.9666666666666666,
2.0,
2.033333333333333,
2.066666666666667,
2.1,
2.1333333333333333,
2.1666666666666665,
2.2,
2.2333333333333334,
2.2666666666666666,
2.3,
2.3333333333333335,
2.3666666666666667,
2.4,
2.433333333333333,
2.466666666666667,
2.5,
2.533333333333333,
2.566666666666667,
2.6,
2.6333333333333333,
2.6666666666666665,
2.7,
2.7333333333333334,
2.7666666666666666,10.526163
2.8,12.217008
2.8333333333333335,13.205138
2.8666666666666667,13.857018
2.9,14.820065
2.933333333333333,14.88159
2.966666666666667,15.382249
3.0,17.562864
3.033333333333333,21.47261
3.066666666666667,24.449173
3.1,25.763922
3.1333333333333333,25.281696
3.1666666666666665,23.994007
3.2,22.200373
3.2333333333333334,25.03183
3.2666666666666666,27.62509
3.3,26.24334
3.3333333333333335,24.328358
3.3666666666666667,22.567
3.4,22.727245
3.433333333333333,23.731987
3.466666666666667,23.240828
3.5,25.55951
3.533333333333333,28.658947
3.566666666666667,26.704638
3.6,25.411459
3.6333333333333333,25.20857
3.6666666666666665,25.066505
3.7,25.2082
3.7333333333333334,24.494513
3.7666666666666666,23.335283
3.8,24.54817
3.8333333333333335,24.431736
3.8666666666666667,24.374445
3.9,24.555424
3.933333333333333,24.576195
3.966666666666667,23.153814
4.0,22.951418
4.033333333333333,23.068151
4.066666666666666,23.546705
4.1,24.100422
4.133333333333334,23.065004
4.166666666666667,22.084944
4.2,20.826519
4.233333333333333,18.999914
4.266666666666667,17.947863
4.3,17.528631
4.333333333333333,17.243399
4.366666666666666,16.587551
4.4,14.585337
4.433333333333334,13.512804
4.466666666666667,13.050372
4.5,12.215196
4.533333333333333,12.601618
4.566666666666666,13.412783
4.6,13.473357
4.633333333333334,13.807748
4.666666666666667,13.481331
4.7,13.918743
4.733333333333333,15.504038
4.766666666666667,16.75389
4.8,17.806917
4.833333333333333,19.061546
4.866666666666666,19.835468
4.9,20.708868
4.933333333333334,21.824587
4.966666666666667,22.555407
5.0,24.443512
5.033333333333333,25.78532
