time,speed
9.8,
9.833333333333334,
9.866666666666667,
9.9,
9.933333333333334,
9.966666666666667,-0.57908267
10.0,
10.033333333333333,
10.066666666666666,
10.1,
10.133333333333333,
10.166666666666666,
10.2,
10.233333333333333,
10.266666666666667,
10.3,
10.333333333333334,
10.366666666666667,
10.4,
10.433333333333334,
10.466666666666667,
10.5,
10.533333333333333,
10.566666666666666,
10.6,
10.633333333333333,
10.666666666666666,
10.7,
10.733333333333333,
10.766666666666667,
10.8,
10.833333333333334,
10.866666666666667,
10.9,
13.266666666666667,
13.3,
13.333333333333334,
13.366666666666667,
13.4,
13.433333333333334,
13.466666666666667,
13.5,
13.533333333333333,
13.566666666666666,
13.6,
13.633333333333333,
13.666666666666666,
13.7,
13.733333333333333,
13.766666666666667,
13.8,
13.833333333333334,
13.866666666666667,
13.9,
13.933333333333334,
13.966666666666667,
14.0,
14.033333333333333,
14.066666666666666,
14.1,
14.133333333333333,
14.166666666666666,
14.2,
14.233333333333333,
14.266666666666667,
14.3,
14.333333333333334,
14.366666666666667,
14.4,
14.433333333333334,
14.466666666666667,
14.5,
14.533333333333333,
14.566666666666666,
14.6,
14.633333333333333,
14.666666666666666,
14.7,
14.733333333333333,
14.766666666666667,
14.8,
14.833333333333334,
14.866666666666667,
14.9,
14.933333333333334,
14.966666666666667,
15.0,
15.9,
15.933333333333334,
15.966666666666667,
16.0,
16.1,
16.133333333333333,
16.166666666666668,
16.233333333333334,
16.266666666666666,
16.3,
16.333333333333332,
16.366666666666667,
16.4,
16.433333333333334,
16.466666666666665,
16.533333333333335,
16.566666666666666,
16.6,
16.633333333333333,
16.666666666666668,
16.7,
16.733333333333334,
16.766666666666666,
16.8,
16.833333333333332,
16.866666666666667,
16.9,
16.933333333333334,
16.966666666666665,
17.0,
17.033333333333335,
17.066666666666666,
17.1,
17.133333333333333,
17.933333333333334,
17.966666666666665,
18.0,
18.033333333333335,
18.066666666666666,
18.166666666666668,
18.2,
18.233333333333334,
32.43333333333333,
32.46666666666667,
32.5,
32.53333333333333,
32.56666666666667,
32.6,
32.63333333333333,
32.666666666666664,
32.7,
33.06666666666667,
33.1,
33.13333333333333,
33.166666666666664,
33.2,
33.46666666666667,
33.5,
33.53333333333333,
33.56666666666667,
33.6,
33.63333333333333,
33.666666666666664,
33.7,
33.733333333333334,
33.766666666666666,
33.8,
33.833333333333336,
33.86666666666667,
33.9,
33.93333333333333,
33.96666666666667,
34.0,
34.166666666666664,
34.2,
34.233333333333334,
34.266666666666666,
34.43333333333333,
34.46666666666667,
34.5,
34.53333333333333,
34.56666666666667,
34.6,
34.63333333333333,
34.666666666666664,
34.7,
34.733333333333334,
34.833333333333336,
34.86666666666667,
34.9,
34.93333333333333,
34.96666666666667,
35.0,
35.03333333333333,
35.06666666666667,
35.1,
35.8,
35.833333333333336,
35.86666666666667,
36.0,
36.03333333333333,
36.06666666666667,
36.1,
36.13333333333333,
36.166666666666664,
36.63333333333333,
36.666666666666664,
36.7,
36.733333333333334,
36.766666666666666,
36.8,5.9584227
36.833333333333336,
36.86666666666667,
36.9,
36.93333333333333,
36.96666666666667,
37.0,
37.03333333333333,
37.06666666666667,
38.233333333333334,
38.266666666666666,
38.3,
38.333333333333336,
38.36666666666667,
38.4,
38.43333333333333,
38.46666666666667,
38.5,
38.53333333333333,
38.56666666666667,
38.6,
38.63333333333333,
38.666666666666664,
38.7,
38.733333333333334,
38.766666666666666,
38.8,
38.833333333333336,
38.86666666666667,
38.9,
38.93333333333333,
38.96666666666667,
39.0,
39.03333333333333,
39.06666666666667,
39.1,
39.13333333333333,
39.166666666666664,
39.2,
39.233333333333334,
39.266666666666666,
39.3,
39.333333333333336,
39.36666666666667,
39.4,
39.43333333333333,
39.46666666666667,
39.5,
39.53333333333333,
39.56666666666667,
39.6,
39.63333333333333,
39.666666666666664,
39.7,
39.733333333333334,
39.766666666666666,
39.8,
39.833333333333336,
39.86666666666667,
39.9,
39.93333333333333,
39.96666666666667,
40.0,
40.03333333333333,
40.06666666666667,
40.1,
40.13333333333333,
40.166666666666664,
40.2,
40.233333333333334,
40.266666666666666,
40.3,
40.333333333333336,
40.36666666666667,
40.4,
40.43333333333333,
40.46666666666667,
40.5,
40.53333333333333,
40.56666666666667,
40.6,
40.63333333333333,
40.666666666666664,
40.7,
40.733333333333334,
40.766666666666666,
40.8,
40.833333333333336,
40.86666666666667,
40.9,
41.0,
41.03333333333333,
41.06666666666667,
41.1,
41.13333333333333,
41.166666666666664,
41.2,7.709907
41.233333333333334,7.221491
41.266666666666666,8.937177
41.3,
41.333333333333336,
41.36666666666667,
41.4,
41.43333333333333,
41.46666666666667,
41.5,
41.53333333333333,
41.56666666666667,
41.6,
41.63333333333333,
41.666666666666664,
41.7,
41.733333333333334,
41.766666666666666,
41.8,
41.833333333333336,
41.86666666666667,
41.9,
41.93333333333333,
41.96666666666667,
42.0,
42.03333333333333,
42.06666666666667,
42.1,
42.13333333333333,
42.166666666666664,
42.2,
42.233333333333334,
42.266666666666666,
42.3,
42.333333333333336,
42.36666666666667,
42.4,
42.43333333333333,
42.46666666666667,
42.5,
42.53333333333333,
42.56666666666667,
42.6,
42.63333333333333,
42.666666666666664,
42.7,
42.733333333333334,
42.766666666666666,
42.8,
42.833333333333336,
42.86666666666667,
42.9,
42.93333333333333,23.043474
42.96666666666667,24.228722
43.0,24.968775
43.03333333333333,25.504433
43.06666666666667,25.75087
43.1,25.647148
43.13333333333333,21.045435
43.166666666666664,16.326927
43.2,
43.233333333333334,
43.266666666666666,
43.3,
43.333333333333336,
44.13333333333333,
44.166666666666664,
44.2,
44.233333333333334,
44.266666666666666,
44.3,
44.333333333333336,
44.36666666666667,
44.4,
44.43333333333333,
44.46666666666667,
44.5,
44.53333333333333,
44.56666666666667,
44.6,
44.63333333333333,
44.666666666666664,
44.7,
44.733333333333334,
44.766666666666666,
44.8,
44.833333333333336,
44.86666666666667,
44.9,
44.93333333333333,
44.96666666666667,
45.0,
45.03333333333333,
45.06666666666667,
45.1,
45.13333333333333,
45.166666666666664,
45.2,
45.233333333333334,
45.266666666666666,
45.3,
45.333333333333336,
45.36666666666667,
45.4,
45.43333333333333,
45.46666666666667,
45.5,
45.53333333333333,
45.56666666666667,
45.63333333333333,
45.666666666666664,
45.7,
45.733333333333334,
45.766666666666666,
45.8,
45.833333333333336,
45.86666666666667,
45.9,
45.93333333333333,
45.96666666666667,
46.0,
46.03333333333333,
46.06666666666667,
46.1,
46.13333333333333,
46.166666666666664,
46.2,
46.233333333333334,
46.266666666666666,
46.3,
46.333333333333336,
46.36666666666667,
46.666666666666664,
46.7,
46.733333333333334,
46.766666666666666,
48.03333333333333,
48.06666666666667,
48.1,
48.13333333333333,
48.166666666666664,
48.2,
48.233333333333334,
48.266666666666666,0.8560482
48.3,0.8560482
48.333333333333336,
48.36666666666667,
48.4,
48.43333333333333,
48.46666666666667,
49.2,
49.233333333333334,
49.266666666666666,
49.3,
49.333333333333336,
54.93333333333333,
54.96666666666667,
55.0,
55.03333333333333,
55.06666666666667,
55.1,
55.13333333333333,
55.166666666666664,
55.3,
55.333333333333336,
55.36666666666667,
55.43333333333333,
55.46666666666667,
55.5,
55.6,
55.63333333333333,
55.666666666666664,
56.3,
56.333333333333336,
56.36666666666667,
56.4,
56.43333333333333,
56.46666666666667,
56.5,
56.53333333333333,
56.56666666666667,
58.1,
58.13333333333333,
58.166666666666664,
58.2,
58.233333333333334,
58.266666666666666,
58.3,
58.333333333333336,
58.36666666666667,
58.4,
58.43333333333333,
58.46666666666667,
58.5,
58.53333333333333,
